GAR,Garaina,PG,GAR,Garaina,
GRL,Garasa,PG,GRL,Garasa,
GBM,Garbaharey,SO,GBM,Garbaharey,
GCK,Garden City,US,GCK,Garden City (Municipal),Municipal
GPN,Garden Point,AU,GPN,Garden Point,
GRG,Gardez,AF,GRG,Gardez,
GDM,Gardner,US,GDM,Gardner (Municipal),Municipal
GSR,Gardo,SO,GSR,Gardo,
GAS,Garissa,KE,GAS,Garissa,
GGR,Garoe,SO,GGR,Garoe,
GOU,Garoua,CM,GOU,Garoua,
GRH,Garuahi,PG,GRH,Garuahi,
GYY,Gary,US,GYY,Gary (Regional),Regional
GSC,Gascoyne Junction,AU,GSC,Gascoyne Junction,
GMI,Gasmata Island,PG,GMI,Gasmata Island,
YGP,Gaspe,CA,YGP,Gaspe,
ELQ,Gassim,SA,ELQ,Gassim,
GBC,Gasuke,PG,GBC,Gasuke,
GKT,Gatlinburg,US,GKT,Gatlinburg,
GTA,Gatokae,SB,GTA,Gatokae (Gatokae Aerodrom),Gatokae Aerodrom
ZGU,Gaua,VU,ZGU,Gaua,
GVX,Gavle,SE,GVX,Gavle (Sandviken),Sandviken
GAU,Gawahati,IN,GAU,Gawahati (Borjhar),Borjhar
GAY,Gaya,IN,GAY,Gaya,
GLR,Gaylord,US,GLR,Gaylord (Otsego County),Otsego County
GAH,Gayndah,AU,GAH,Gayndah,
GZA,Gaza City,PS,GZA,Gaza City (Yasser Arafat Intl),Yasser Arafat Intl
GZT,Gaziantep,TR,GZT,Gaziantep,
BDT,Gbadolite,CD,BDT,Gbadolite,
GBK,Gbangbatok,SL,GBK,Gbangbatok,
GDN,Gdansk,PL,GDN,Gdansk (Rebiechowo),Rebiechowo
GEB,Gebe,ID,GEB,Gebe,
GEC,Gecitkale,CY,GEC,Gecitkale,
GSU,Gedaref,SD,GSU,Gedaref,
GEX,Geelong,AU,GEX,Geelong,
GKE,Geilenkirchen,DE,GKE,Geilenkirchen,
DLD,Geilo,NO,DLD,Geilo (Dagali),Dagali
GIT,Geita,TZ,GIT,Geita,
GLC,Geladi,ET,GLC,Geladi,
GDZ,Gelendzik,RU,GDZ,Gelendzik,
GMA,Gemena,CD,GMA,Gemena,
ETE,Genda Wuha,ET,ETE,Genda Wuha,
EGN,Geneina,SD,EGN,Geneina,
GPO,General Pico,AR,GPO,General Pico,
GNR,General Roca,AR,GNR,General Roca,
GES,General Santos,PH,GES,General Santos (Buayan),Buayan
VGS,General Villegas,AR,VGS,General Villegas,
GVA,Geneva,CH,GVA,Geneva (Geneve-Cointrin),Geneve-Cointrin
GOA,Genoa,IT,GOA,Genoa (Cristoforo Colombo),Cristoforo Colombo
GTB,Genting,MY,GTB,Genting,
GRJ,George,ZA,GRJ,George,
GGT,George Town,BS,GGT,George Town (Exuma International),Exuma International
GEE,George Town,AU,GEE,George Town,
GED,Georgetown,US,GED,Georgetown (Sussex County),Sussex County
GEO,Georgetown,GY,GEO,Georgetown (Cheddi Jagan Intl),Cheddi Jagan Intl
GTT,Georgetown,AU,GTT,Georgetown,
GGE,Georgetown,US,GGE,Georgetown,
ASI,Georgetown,SH,ASI,Georgetown (Wideawake Field),Wideawake Field
YGQ,Geraldton,CA,YGQ,Geraldton,
GET,Geraldton,AU,GET,Geraldton,
YGS,Germansen,CA,YGS,Germansen,
GRO,Gerona,ES,GRO,Gerona (Costa Brava),Costa Brava
ZGS,Gethsemani,CA,ZGS,Gethsemani,
GTY,Gettysburg,US,GTY,Gettysburg,
GEF,Geva,SB,GEF,Geva (Geva Airstrip),Geva Airstrip
GEW,Gewoia,PG,GEW,Gewoia,
LTD,Ghadames,LY,LTD,Ghadames,
GNZ,Ghanzi,BW,GNZ,Ghanzi,
GHA,Ghardaia,DZ,GHA,Ghardaia (Noumerate),Noumerate
GHT,Ghat,LY,GHT,Ghat,
GZI,Ghazni,AF,GZI,Ghazni,
GZW,Ghazvin,IR,GZW,Ghazvin,
GNE,Ghent,BE,GNE,Ghent,
GSM,Gheshm,IR,GSM,Gheshm,
GHD,Ghimbi,ET,GHD,Ghimbi,
GNN,Ghinnir,ET,GNN,Ghinnir,
GBV,Gibb River,AU,GBV,Gibb River,
GIB,Gibraltar,GI,GIB,Gibraltar (North Front),North Front
GHF,Giebelstadt,DE,GHF,Giebelstadt,
GGL,Gilgal,CO,GGL,Gilgal,
GIL,Gilgit,PK,GIL,Gilgit,
YGX,Gillam,CA,YGX,Gillam,
GCC,Gillette,US,GCC,Gillette (Campbell County),Campbell County
YGB,Gillies Bay,CA,YGB,Gillies Bay,
YGM,Gimli,CA,YGM,Gimli,
GIR,Girardot,CO,GIR,Girardot,
GIS,Gisborne,NZ,GIS,Gisborne,
GYI,Gisenyi,RW,GYI,Gisenyi,
GID,Gitega,BI,GID,Gitega,
GIY,Giyani,ZA,GIY,Giyani,
GZO,Gizo,SB,GZO,Gizo,
YHK,Gjoa Haven,CA,YHK,Gjoa Haven,
GJR,Gjogur,IS,GJR,Gjogur,
KGZ,Glacier Creek,US,KGZ,Glacier Creek,
GGG,Gladewater,US,GGG,Gladewater,
GLT,Gladstone,AU,GLT,Gladstone,
GDW,Gladwin,US,GDW,Gladwin,
GLA,Glasgow,GB,GLA,Glasgow (International),International
GLA,Glasgow,GB,PIK,Glasgow (Prestwick),Prestwick
GLW,Glasgow,US,GLW,Glasgow (Municipal),Municipal
GGW,Glasgow,US,GGW,Glasgow (International),International
GLI,Glen Innes,AU,GLI,Glen Innes,
GWV,Glendale,US,GWV,Glendale,
GDV,Glendive,US,GDV,Glendive (Dawson Community),Dawson Community
GLG,Glengyle,AU,GLG,Glengyle,
GLQ,Glennallen,US,GLQ,Glennallen,
GLM,Glenormiston,AU,GLM,Glenormiston,
GFL,Glens Falls,US,GFL,Glens Falls (Warren County),Warren County
NBU,Glenview,US,NBU,Glenview (NAS),NAS
GWS,Glenwood Springs,US,GWS,Glenwood Springs,
GLB,Globe,US,GLB,Globe (San Calos Apache),San Calos Apache
GLO,Gloucester,GB,GLO,Gloucester (Gloucestershire),Gloucestershire
NEA,Glynco,US,NEA,Glynco (NAS),NAS
GWN,Gnarowein,PG,GWN,Gnarowein,
GOI,Goa,IN,GOI,Goa (Dabolim),Dabolim
GOB,Goba,ET,GOB,Goba,
GOG,Gobabis,NA,GOG,Gobabis,
GGS,Gobernador Gregores,AR,GGS,Gobernador Gregores,
GDE,Gode/Iddidole,ET,GDE,Gode/Iddidole,
YGO,Gods Narrows,CA,YGO,Gods Narrows,
ZGI,Gods River,CA,ZGI,Gods River,
GYN,Goiania,BR,GYN,Goiania (Santa Genoveva),Santa Genoveva
GLL,Gol,NO,GLL,Gol (Klanten),Klanten
GOL,Gold Beach,US,GOL,Gold Beach (State),State
OOL,Gold Coast,AU,OOL,Gold Coast,
GDH,Golden Horn,US,GDH,Golden Horn (Sea Plane Base),Sea Plane Base
GSB,Goldsboro,US,GSB,Goldsboro (Seymour Johnson AFB),Seymour Johnson AFB
GLY,Goldsworthy,AU,GLY,Goldsworthy,
GLF,Golfito,CR,GLF,Golfito,
GOQ,Golmud,CN,GOQ,Golmud,
GLV,Golovin,US,GLV,Golovin,
GOM,Goma,CD,GOM,Goma,
GME,Gomel,BY,GME,Gomel,
GOE,Gonalia,PG,GOE,Gonalia,
GDQ,Gondar,ET,GDQ,Gondar,
GNG,Gooding,US,GNG,Gooding,
GLD,Goodland,US,GLD,Goodland (Renner Field),Renner Field
GNU,Goodnews Bay,US,GNU,Goodnews Bay,
GYR,Goodyear,US,GYR,Goodyear (Litchfield),Litchfield
GOO,Goondiwindi,AU,GOO,Goondiwindi,
YYR,Goose Bay,CA,YYR,Goose Bay,
GOC,Gora,PG,GOC,Gora,
GOP,Gorakhpur,IN,GOP,Gorakhpur,
GDI,Gordil,CF,GDI,Gordil,
GRN,Gordon,US,GRN,Gordon,
GDD,Gordon Downs,AU,GDD,Gordon Downs,
GVE,Gordonsville,US,GVE,Gordonsville (Municipal),Municipal
GOR,Gore,ET,GOR,Gore,
YZE,Gore Bay,CA,YZE,Gore Bay,
GBT,Gorgan,IR,GBT,Gorgan,
YGE,Gorge Harbor,CA,YGE,Gorge Harbor,
GKH,Gorkha,NP,GKH,Gorkha,
GOZ,Gorna Orechovitsa,BG,GOZ,Gorna Orechovitsa,
GKA,Goroka,PG,GKA,Goroka,
XGG,Gorom-Gorom,BF,XGG,Gorom-Gorom,
GTO,Gorontalo,ID,GTO,Gorontalo (Tolotio),Tolotio
GOS,Gosford,AU,GOS,Gosford,
GSH,Goshen,US,GSH,Goshen,
GOT,Gothenburg,SE,GOT,Gothenburg (Landvetter),Landvetter
GOT,Gothenburg,SE,GSE,Gothenburg (Saeve),Saeve
GUL,Goulburn,AU,GUL,Goulburn,
GBL,Goulburn Island,AU,GBL,Goulburn Island,
GLN,Goulimime,MA,GLN,Goulimime,
GDA,Gounda,CF,GDA,Gounda,
GUD,Goundam,ML,GUD,Goundam,
GOV,Gove,AU,GOV,Gove (Nhulunbuy),Nhulunbuy
GVR,Governador Valadares,BR,GVR,Governador Valadares,
GHB,Governors Harbour,BS,GHB,Governors Harbour,
OYA,Goya,AR,OYA,Goya,
GZM,Gozo,MT,GZM,Gozo,
GAC,Gracias,HN,GAC,Gracias,
GRW,Graciosa Island,PT,GRW,Graciosa Island,
GFN,Grafton,AU,GFN,Grafton,
GRX,Granada,ES,GRX,Granada,
GBI,Grand Bahama,BS,GBI,Grand Bahama (Aux Ab),Aux Ab
GCN,Grand Canyon,US,GCN,Grand Canyon (National Park),National Park
GCN,Grand Canyon,US,NGC,Grand Canyon (North Rim),North Rim
GCN,Grand Canyon,US,FLG,Grand Canyon (Pulliam Field),Pulliam Field
GCM,Grand Cayman Island,KY,GCM,Grand Cayman Island (Owen Roberts Intl),Owen Roberts Intl
GRC,Grand Cess,LR,GRC,Grand Cess,
ZGF,Grand Forks,CA,ZGF,Grand Forks,
GFK,Grand Forks,US,GFK,Grand Forks,
GRI,Grand Island,US,GRI,Grand Island,
GJT,Grand Junction,US,GJT,Grand Junction (Walker Field),Walker Field
GRM,Grand Marais,US,GRM,Grand Marais (Devils Track),Devils Track
GRR,Grand Rapids,US,GRR,Grand Rapids (Kent County Intl),Kent County Intl
GPZ,Grand Rapids,US,GPZ,Grand Rapids,
GDT,Grand Turk Is,TC,GDT,Grand Turk Is,
YGC,Grande Cache,CA,YGC,Grande Cache,
YQU,Grande Prairie,CA,YQU,Grande Prairie,
GVW,Grandview,US,GVW,Grandview (Richards-Gebaur),Richards-Gebaur
IDH,Grangeville,US,IDH,Grangeville (Idaho County),Idaho County
GMT,Granite Mountain,US,GMT,Granite Mountain,
GTS,Granites,AU,GTS,Granites,
GNT,Grants,US,GNT,Grants (Milan),Milan
GTP,Grants Pass,US,GTP,Grants Pass,
GTG,Grantsburg,US,GTG,Grantsburg (Municipal),Municipal
GFR,Granville,FR,GFR,Granville,
XGL,Granville Lake,CA,XGL,Granville Lake,
GCV,Gravatai,BR,GCV,Gravatai,
KGX,Grayling,US,KGX,Grayling,
GRZ,Graz,AT,GRZ,Graz (Thalerhof),Thalerhof
GBZ,Great Barrier Island,NZ,GBZ,Great Barrier Island,
GBR,Great Barrington,US,GBR,Great Barrington,
DAS,Great Bear Lake,CA,DAS,Great Bear Lake,
GBD,Great Bend,US,GBD,Great Bend,
GTF,Great Falls,US,GTF,Great Falls (International),International
GTF,Great Falls,US,GFA,Great Falls (Malmstrom AFB),Malmstrom AFB
GHC,Great Harbour,BS,GHC,Great Harbour,
GKL,Great Keppel Island,AU,GKL,Great Keppel Island,
GXY,Greeley,US,GXY,Greeley (Weld County),Weld County
GRB,Green Bay,US,GRB,Green Bay (Austin-Straubel Field),Austin-Straubel Field
GNI,Green Island,TW,GNI,Green Island,
GEI,Green Islands,PG,GEI,Green Islands,
GVI,Green River,PG,GVI,Green River,
RVR,Green River,US,RVR,Green River,
GTC,Green Turtle,BS,GTC,Green Turtle,
GFD,Greenfield,US,GFD,Greenfield (Pope Field),Pope Field
GSO,Greensboro/High Point,US,GSO,Greensboro/High Point (Piedmont Triad Intl),Piedmont Triad Intl
GVP,Greenvale,AU,GVP,Greenvale,
GRE,Greenville,US,GRE,Greenville (Municipal),Municipal
GLH,Greenville,US,GLH,Greenville,
PGV,Greenville,US,PGV,Greenville (Pitt-Greenville),Pitt-Greenville
GSP,Greenville,US,GDC,Greenville (Donaldson Center),Donaldson Center
GSP,Greenville,US,GMU,Greenville (Downtown),Downtown
GSP,Greenville,US,GSP,Greenville (Greenville-Spartanbur),Greenville-Spartanbur
GCY,Greenville,US,GCY,Greenville (Municipal),Municipal
GVT,Greenville,US,GVT,Greenville (Majors Field),Majors Field
YGN,Greenway Sound,CA,YGN,Greenway Sound,
GWO,Greenwood,US,GWO,Greenwood (Leflore),Leflore
YZX,Greenwood,CA,YZX,Greenwood,
GRD,Greenwood,US,GRD,Greenwood,
GSP,Greer,US,GSP,Greer (Greenville-Spartanbur),Greenville-Spartanbur
GGD,Gregory Downs,AU,GGD,Gregory Downs,
GND,Grenada,GD,GND,Grenada (Point Saline Intl),Point Saline Intl
GFE,Grenfell,AU,GFE,Grenfell,
GEY,Greybull,US,GEY,Greybull (South Big Horn County),South Big Horn County
GMN,Greymouth,NZ,GMN,Greymouth,
GFF,Griffith,AU,GFF,Griffith,
GSY,Grimsby,GB,GSY,Grimsby (Binbrook),Binbrook
GRY,Grimsey,IS,GRY,Grimsey,
YGZ,Grise Fiord,CA,YGZ,Grise Fiord,
GNA,Grodna,BY,GNA,Grodna,
GRQ,Groningen,NL,GRQ,Groningen (Eelde),Eelde
GTE,Groote Eylandt,AU,GTE,Groote Eylandt (Alyangula),Alyangula
GFY,Grootfontein,NA,GFY,Grootfontein,
GRS,Grosseto,IT,GRS,Grosseto (Baccarini),Baccarini
GON,Groton,US,GON,Groton (Groton-New London),Groton-New London
GRV,Groznyj,RU,GRV,Groznyj,
GUU,Grundarfjordur,IS,GUU,Grundarfjordur,
GCA,Guacamaya,CO,GCA,Guacamaya,
GDL,Guadalajara,MX,GDL,Guadalajara (Miguel Hidal),Miguel Hidal
GSI,Guadalcanal,SB,GSI,Guadalcanal,
GDP,Guadalupe,BR,GDP,Guadalupe,
GJM,Guajara-Mirim,BR,GJM,Guajara-Mirim,
GUO,Gualaco,HN,GUO,Gualaco,
GHU,Gualeguaychu,AR,GHU,Gualeguaychu,
GUM,Guam,GU,GUM,Guam (A.B. Won Pat Intl),A.B. Won Pat Intl
GUM,Guam,GU,NGM,Guam (Agana NAS),Agana NAS
GUM,Guam,GU,UAM,Guam (Anderson AFB),Anderson AFB
GUM,Guam,GU,NRV,Guam (Uscg Shore St),Uscg Shore St
GAA,Guamal,CO,GAA,Guamal,
GJA,Guanaja,HN,GJA,Guanaja,
GNM,Guanambi,BR,GNM,Guanambi,
GUQ,Guanare,VE,GUQ,Guanare,
GYS,Guang Yuan,CN,GYS,Guang Yuan,
GHN,Guanghan,CN,GHN,Guanghan,
LHK,Guanghua,CN,LHK,Guanghua,
CAN,Guangzhou,CN,CAN,Guangzhou (Baiyun),Baiyun
GAO,Guantanamo,CU,GAO,Guantanamo (Los Canos),Los Canos
GAO,Guantanamo,CU,NBW,Guantanamo (NAS),NAS
GPI,Guapi,CO,GPI,Guapi,
GPL,Guapiles,CR,GPL,Guapiles,
QDL,Guarapari,BR,GUZ,Guarapari,
GPB,Guarapuava,BR,GPB,Guarapuava (Tancredo Thomaz Faria),Tancredo Thomaz Faria
GUJ,Guaratingueta,BR,GUJ,Guaratingueta,
GUG,Guari,PG,GUG,Guari,
GDO,Guasdualito,VE,GDO,Guasdualito (Vare Maria),Vare Maria
GAZ,Guasopa,PG,GAZ,Guasopa,
GUA,Guatemala City,GT,GUA,Guatemala City (La Aurora),La Aurora
GYE,Guayaquil,EC,GYE,Guayaquil (Simon Bolivar),Simon Bolivar
GYA,Guayaramerin,BO,GYA,Guayaramerin,
GYM,Guaymas,MX,GYM,Guaymas (Gen Jose M Yanez),Gen Jose M Yanez
GMC,Guerima,CO,GMC,Guerima,
GCI,Guernsey,GB,GCI,Guernsey,
GUB,Guerrero Negro,MX,GUB,Guerrero Negro,
GUT,Guetersloh,DE,GUT,Guetersloh,
GTI,Guettin,DE,GTI,Guettin,
GGO,Guiglo,CI,GGO,Guiglo,
KWL,Guilin,CN,KWL,Guilin,
GMS,Guimaraes,BR,GMS,Guimaraes,
GUI,Guiria,VE,GUI,Guiria,
KWE,Guiyang,CN,KWE,Guiyang,
GRT,Gujrat,PK,GRT,Gujrat,
GUF,Gulf Shores,US,GUF,Gulf Shores (Edwards),Edwards
GPT,Gulfport,US,GPT,Gulfport (Biloxi Regional),Biloxi Regional
GLP,Gulgubip,PG,GLP,Gulgubip,
GKN,Gulkana,US,GKN,Gulkana,
ULU,Gulu,UG,ULU,Gulu,
GUX,Guna,IN,GUX,Guna,
GUH,Gunnedah,AU,GUH,Gunnedah,
GUC,Gunnison,US,GUC,Gunnison,
KUV,Gunsan,KR,KUV,Gunsan,
KUZ,Gunsan AB,KR,KUZ,Gunsan AB (Gunsan Airbase),Gunsan Airbase
GNS,Gunungsitoli,ID,GNS,Gunungsitoli,
URY,Gurayat,SA,URY,Gurayat,
GUE,Guriaso,PG,GUE,Guriaso,
VJQ,Gurue,MZ,VJQ,Gurue,
GRP,Gurupi,BR,GRP,Gurupi,
GAP,Gusap,PG,GAP,Gusap,
GHK,Gush Katif,IL,GHK,Gush Katif,
GST,Gustavus,US,GST,Gustavus,
GST,Gustavus,US,BQV,Gustavus (Bartlett SPB),Bartlett SPB
GOK,Guthrie,US,GOK,Guthrie,
GUY,Guymon,US,GUY,Guymon,
GWA,Gwa,MM,GWA,Gwa,
GWD,Gwadar,PK,GWD,Gwadar,
GWL,Gwalior,IN,GWL,Gwalior,
KWJ,Gwangju,KR,KWJ,Gwangju,
GWE,Gweru,ZW,GWE,Gweru,
KVD,Gyandzha,AZ,KVD,Gyandzha,
GYP,Gympie,AU,GYP,Gympie,
LWN,Gyoumri,AM,LWN,Gyoumri,
HPA,Ha'Apai,TO,HPA,Ha'Apai (Salote Pilolevu),Salote Pilolevu
HBD,Habi,PG,HBD,Habi,
HAC,Hachijo Jima,JP,HAC,Hachijo Jima,
HHE,Hachinohe,JP,HHE,Hachinohe,
HEO,Haelogo,PG,HEO,Haelogo,
HBT,Hafr Albatin,SA,HBT,Hafr Albatin,
HGR,Hagerstown,US,HGR,Hagerstown (Wash. County Regional),Wash. County Regional
HFS,Hagfors,SE,HFS,Hagfors,
HFA,Haifa,IL,HFA,Haifa,
HAK,Haikou,CN,HAK,Haikou,
HAS,Hail,SA,HAS,Hail,
HLD,Hailar,CN,HLD,Hailar,
SUN,Hailey,US,SUN,Hailey (Sun Valley),Sun Valley
HNS,Haines,US,HNS,Haines (Municipal),Municipal
YHT,Haines Junction,CA,YHT,Haines Junction,
HPH,Haiphong,VN,HPH,Haiphong (Catbi),Catbi
YHC,Hakai Pass,CA,YHC,Hakai Pass,
HKD,Hakodate,JP,HKD,Hakodate,
HAL,Halali,NA,HAL,Halali,
HAF,Half Moon,US,HAF,Half Moon,
YHZ,Halifax,CA,YHZ,Halifax (International),International
YHZ,Halifax,CA,YAW,Halifax (Shearwater),Shearwater
YUX,Hall Beach,CA,YUX,Hall Beach,
HCQ,Halls Creek,AU,HCQ,Halls Creek,
HAD,Halmstad,SE,HAD,Halmstad,
HDM,Hamadan,IR,HDM,Hamadan,
HMR,Hamar,NO,HMR,Hamar,
HAM,Hamburg,DE,HAM,Hamburg,
HAM,Hamburg,DE,LBC,Hamburg (Luebeck),Luebeck
HMI,Hami,CN,HMI,Hami,
HAB,Hamilton,US,HAB,Hamilton (Marion County),Marion County
BDA,Hamilton,BM,BDA,Hamilton,
HLZ,Hamilton,NZ,HLZ,Hamilton,
HAO,Hamilton,US,HAO,Hamilton,
HLT,Hamilton,AU,HLT,Hamilton,
HTI,Hamilton Island,AU,HTI,Hamilton Island,
HFT,Hammerfest,NO,HFT,Hammerfest,
HPT,Hampton,US,HPT,Hampton (Municipal),Municipal
PHF,Hampton,US,LFI,Hampton (Langley AFB),Langley AFB
PHF,Hampton,US,PHF,Hampton (Newport News/Williamsb),Newport News/Williamsb
HNM,Hana,US,HNM,Hana,
HNA,Hanamaki,JP,HNA,Hanamaki,
PAK,Hanapepe,US,PAK,Hanapepe (Port Allen),Port Allen
CMX,Hancock,US,CMX,Hancock (Houghton County),Houghton County
HDG,Handan,CN,HDG,Handan (Hebei Handan),Hebei Handan
HGH,Hangzhou,CN,HGH,Hangzhou,
HAQ,Hanimaadhoo,MV,HAQ,Hanimaadhoo,
HVE,Hanksville,US,HVE,Hanksville (Intermediate),Intermediate
HNX,Hanna,US,HNX,Hanna,
HAN,Hanoi,VN,HAN,Hanoi (Noibai),Noibai
HAJ,Hanover,DE,HAJ,Hanover,
LEB,Hanover,US,LEB,Hanover,
HBC,Hanus Bay,US,HBC,Hanus Bay,
HZG,Hanzhong,CN,HZG,Hanzhong,
HOI,Hao Island,PF,HOI,Hao Island,
HRE,Harare,ZW,HRE,Harare,
HRB,Harbin,CN,HRB,Harbin,
HBI,Harbour Island,BS,HBI,Harbour Island,
HGA,Hargeisa,SO,HGA,Hargeisa,
HRL,Harlingen,US,HRL,Harlingen (Valley International),Valley International
HSB,Harrisburg,US,HSB,Harrisburg (Raleigh),Raleigh
HAR,Harrisburg,US,MDT,Harrisburg (International),International
HAR,Harrisburg,US,HAR,Harrisburg (Skyport),Skyport
HRS,Harrismith,ZA,HRS,Harrismith,
HRO,Harrison,US,HRO,Harrison (Boone County),Boone County
HRT,Harrogate,GB,HRT,Harrogate (Linton-On-Ouse),Linton-On-Ouse
EVE,Harstad-Narvik,NO,EVE,Harstad-Narvik (Evenes),Evenes
HFD,Hartford,US,BNH,Hartford (Barnes),Barnes
HFD,Hartford,US,BDL,Hartford (Bradley International),Bradley International
HFD,Hartford,US,HFD,Hartford (Brainard),Brainard
YTB,Hartley Bay,CA,YTB,Hartley Bay,
HVS,Hartsville,US,HVS,Hartsville (Municipal),Municipal
HKV,Haskovo,BG,HKV,Haskovo,
HME,Hassi Messaoud,DZ,HME,Hassi Messaoud (Oued Irara),Oued Irara
HRM,Hassi R'Mel,DZ,HRM,Hassi R'Mel (Tilrempt),Tilrempt
XWP,Hassleholm,SE,XWP,Hassleholm,
HSI,Hastings,US,HSI,Hastings,
HAA,Hasvik,NO,HAA,Hasvik,
HDY,Hat Yai,TH,HDY,Hat Yai,
HTG,Hatanga,RU,HTG,Hatanga,
YDJ,Hatchet Lake,CA,YDJ,Hatchet Lake,
HTR,Hateruma,JP,HTR,Hateruma,
HTF,Hatfield,GB,HTF,Hatfield,
HTZ,Hato Corozal,CO,HTZ,Hato Corozal,
HNC,Hatteras,US,HNC,Hatteras,
HBG,Hattiesburg,US,HBG,Hattiesburg (Bobby L. Chain Mun.),Bobby L. Chain Mun.
NUF,Hatton,LK,NUF,Hatton (Castlereigh Reservoir),Castlereigh Reservoir
HAZ,Hatzfeldthaven,PG,HAZ,Hatzfeldthaven,
HAU,Haugesund,NO,HAU,Haugesund,
HDR,Havadarya,IR,HDR,Havadarya,
HAV,Havana,CU,HAV,Havana (Jose Marti Intl),Jose Marti Intl
UPB,Havana,CU,UPB,Havana (Playa Baracoa),Playa Baracoa
HAE,Havasupai,US,HAE,Havasupai,
HAW,Haverfordwest,GB,HAW,Haverfordwest,
HVR,Havre,US,HVR,Havre (City County),City County
YGV,Havre St Pierre,CA,YGV,Havre St Pierre,
HWA,Hawabango,PG,HWA,Hawabango,
HWI,Hawk Inlet,US,HWI,Hawk Inlet (Sea Plane Base),Sea Plane Base
HWK,Hawker,AU,HWK,Hawker (Wilpena Pound),Wilpena Pound
HHR,Hawthorne,US,HHR,Hawthorne,
HTH,Hawthorne,US,HTH,Hawthorne,
HXX,Hay,AU,HXX,Hay,
YHY,Hay River,CA,YHY,Hay River,
HAY,Haycock,US,HAY,Haycock,
HDN,Hayden,US,HDN,Hayden (Yampa Valley),Yampa Valley
HYF,Hayfields,PG,HYF,Hayfields,
HIS,Hayman Island,AU,HIS,Hayman Island,
HYS,Hays,US,HYS,Hays (Municipal),Municipal
HWD,Hayward,US,HWD,Hayward (Air Terminal),Air Terminal
HYR,Hayward,US,HYR,Hayward (Municipal),Municipal
HZB,Hazebrouck,FR,HZB,Hazebrouck (Merville/Calonne),Merville/Calonne
HZL,Hazleton,US,HZL,Hazleton,
HZV,Hazyview,ZA,HZV,Hazyview,
HIP,Headingly,AU,HIP,Headingly,
HDQ,Headquarters,**,HDQ,Headquarters,
HKB,Healy Lake,US,HKB,Healy Lake,
YHF,Hearst,CA,YHF,Hearst,
HAT,Heathlands,AU,HAT,Heathlands,
HFE,Hefei,CN,HFE,Hefei,
HEH,Heho,MM,HEH,Heho,
HEI,Heide-Buesum,DE,HEI,Heide-Buesum,
HDB,Heidelberg,DE,HDB,Heidelberg,
HEK,Heihe,CN,HEK,Heihe,
HNI,Heiweni,PG,HNI,Heiweni,
HEE,Helena,US,HEE,Helena (Thompson-Robbins),Thompson-Robbins
HLN,Helena,US,HLN,Helena,
HLV,Helenvale,AU,HLV,Helenvale,
HGL,Helgoland,DE,HGL,Helgoland,
HEL,Helsinki,FI,HEM,Helsinki (Helsinki-Malmi),Helsinki-Malmi
HEL,Helsinki,FI,HEL,Helsinki (Helsinki-Vantaa),Helsinki-Vantaa
HMV,Hemavan,SE,HMV,Hemavan,
HMT,Hemet,US,HMT,Hemet (Ryan Field),Ryan Field
HRY,Henbury,AU,HRY,Henbury,
AVL,Hendersonville,US,AVL,Hendersonville,
HEN,Hendon,GB,HEN,Hendon,
HCN,Hengchun,TW,HCN,Hengchun,
HNY,Hengyang,CN,HNY,Hengyang,
HEB,Henzada,MM,HEB,Henzada,
HER,Heraklion,GR,HER,Heraklion (North Kazantzakis),North Kazantzakis
HEA,Herat,AF,HEA,Herat,
HNO,Hercegnovi,ME,HNO,Hercegnovi,
HED,Herendeen,US,HED,Herendeen,
HDF,Heringsdorf,DE,HDF,Heringsdorf,
AHC,Herlong,US,AHC,Herlong (Amedee AAF),Amedee AAF
HMG,Hermannsburg,AU,HMG,Hermannsburg,
HES,Hermiston,US,HES,Hermiston (State),State
HMO,Hermosillo,MX,HMO,Hermosillo (Gen Pesqueira Garcia),Gen Pesqueira Garcia
HRR,Herrera,CO,HRR,Herrera,
XYC,Herrljunga,SE,XYC,Herrljunga,
HVB,Hervey Bay,AU,HVB,Hervey Bay,
IFH,Hesa,IR,IFH,Hesa,
HIB,Hibbing,US,HIB,Hibbing (Chisholm),Chisholm
HKY,Hickory,US,HKY,Hickory,
HDA,Hidden Falls,US,HDA,Hidden Falls,
HNG,Hienghene,NC,HNG,Hienghene,
YOJ,High Level,CA,YOJ,High Level (Footner Lake),Footner Lake
GSO,High Point,US,GSO,High Point (Piedmont Triad Intl),Piedmont Triad Intl
ZHP,High Prairie,CA,ZHP,High Prairie,
HYC,High Wycombe,GB,HYC,High Wycombe,
HIG,Highbury,AU,HIG,Highbury,
HGI,Higlieg,SD,HGI,Higlieg,
JBQ,Higuero,DO,JBQ,Higuero (Dr.Joaquin Balaguer),Dr.Joaquin Balaguer
HHZ,Hikueru,PF,HHZ,Hikueru,
HLC,Hill City,US,HLC,Hill City,
HIO,Hillsboro,US,HIO,Hillsboro (Portland),Portland
HLL,Hillside,AU,HLL,Hillside,
ITO,Hilo,US,ITO,Hilo (International),International
HHH,Hilton Head,US,HHH,Hilton Head,
HNK,Hinchinbrook Island,AU,HNK,Hinchinbrook Island,
LIY,Hinesville,US,LIY,Hinesville (Wright AAF),Wright AAF
HIM,Hingurakgoda,LK,HIM,Hingurakgoda,
